Parent Company,Year,Total Direct Emissions,Total Supplier Emissions,Direct Point Emitters,Onshore Oil & Gas Prod.,Gathering & Boosting,Transmission Pipelines,LDC - Direct Emissions,SF6 from Elec. Equip.,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,Facility Count
Doyon Properties Inc.,2010,186735.432,0.0,186735.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2011,222991.5,0.0,222991.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2012,235540.3,0.0,235540.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2013,213872.51,0.0,213872.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2014,190241.283,0.0,190241.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2015,195889.174,0.0,195889.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2016,165724.309,0.0,165724.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2017,173816.445,0.0,173816.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2018,167611.123,0.0,167611.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2019,144566.476,0.0,144566.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2020,153471.585,0.0,153471.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2021,150081.845,0.0,150081.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2022,153159.82,0.0,153159.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Doyon Properties Inc.,2023,152421.169,0.0,152421.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Durango Midstream LLC,2016,96052.51,0.0,0.0,0.0,96052.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Durango Midstream LLC,2017,95308.948,0.0,0.0,0.0,95308.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Durango Midstream LLC,2018,103050.276,0.0,0.0,0.0,103050.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Durango Midstream LLC,2019,68248.1716,0.0,0.0,0.0,68248.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Durango Midstream LLC,2020,61993.8542,0.0,0.0,0.0,61993.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Durango Midstream LLC,2021,75662.3845,0.0,0.0,0.0,75662.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Durango Midstream LLC,2022,63006.8718,0.0,0.0,0.0,63006.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Durango Midstream LLC,2023,136021.3406,0.0,72061.2976,0.0,63960.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Dynegy, Inc.",2010,48469.62,0.0,48469.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2010,5115605.9214,0.0,5115605.9214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2011,5180862.2689,0.0,5180862.2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2012,4407582.3511,0.0,4407582.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2013,4927078.3981,0.0,4927078.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2014,4060628.1979,0.0,4060628.1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2015,3827608.2991,0.0,3827608.2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2016,4235575.4337,0.0,4235575.4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2017,2665001.0946,0.0,2665001.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dynegy, Stuart, LLC",2018,798054.0181,0.0,798054.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Dyno Nobel, Inc.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E & J GALLO WINERY,2010,162377.278,0.0,162377.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2011,151629.622,0.0,151629.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2012,177854.41,0.0,177854.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2013,163052.932,0.0,163052.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2014,169178.234,0.0,169178.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2015,170156.996,0.0,170156.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2016,176861.496,0.0,176861.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2017,172286.844,0.0,172286.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2018,165488.974,0.0,165488.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2019,172241.516,0.0,172241.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2020,201060.032,0.0,201060.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2021,199718.406,0.0,199718.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2022,183499.498,0.0,183499.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E & J GALLO WINERY,2023,198350.382,0.0,198350.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E E MCKAY TRUST,2010,87.2466,0.0,87.2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E E MCKAY TRUST,2011,84.3953,0.0,84.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E E MCKAY TRUST,2012,80.655,0.0,80.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E E MCKAY TRUST,2013,28.5631,0.0,28.5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E E MCKAY TRUST,2014,15.7568,0.0,15.7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2010,82738.156,0.0,82738.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2011,81212.06,0.0,81212.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2012,79077.218,0.0,79077.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2013,88220.978,0.0,88220.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2014,92325.152,0.0,92325.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2015,93652.148,0.0,93652.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2016,100688.772,0.0,100688.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2017,104689.704,0.0,104689.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2018,98145.98,0.0,98145.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2019,106037.1,0.0,106037.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2020,108541.344,0.0,108541.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2021,120692.996,0.0,120692.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2022,123665.536,0.0,123665.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E ENERGY ADAMS LLC,2023,118294.204,0.0,118294.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E I DU PONT DE NEMOURS & CO,2010,145767.64,0.0,145767.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
E I DU PONT DE NEMOURS & CO,2011,906582.326,0.0,906582.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
E I DU PONT DE NEMOURS & CO,2012,897306.304,0.0,897306.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
E I DU PONT DE NEMOURS & CO,2013,1042591.984,0.0,1042591.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
E I DU PONT DE NEMOURS & CO,2014,784179.184,0.0,784179.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
E I DU PONT DE NEMOURS & CO,2015,660727.962,0.0,660727.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
E I DU PONT DE NEMOURS & CO,2016,52113.254,0.0,52113.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E I DU PONT DE NEMOURS & CO,2017,92563.034,0.0,92563.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
E I DU PONT DE NEMOURS & CO,2018,54258.654,0.0,54258.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E I DU PONT DE NEMOURS & CO,2019,46742.132,0.0,46742.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E I DU PONT DE NEMOURS & CO,2020,33849.514,0.0,33849.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E I DU PONT DE NEMOURS & CO,2021,50562.258,0.0,50562.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E I DU PONT DE NEMOURS & CO,2022,50736.35,0.0,50736.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E I DU PONT DE NEMOURS & CO,2023,53437.792,0.0,53437.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E L JOHNSON JR,2010,0.8552,0.0,0.8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E L JOHNSON JR,2011,0.8273,0.0,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E L JOHNSON JR,2012,0.7906,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E L JOHNSON JR,2013,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E L JOHNSON JR,2014,0.1545,0.0,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. I. duPont de Nemours and Company,2010,5795.128,0.0,5795.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. I. duPont de Nemours and Company,2011,1273.75,0.0,1273.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. I. duPont de Nemours and Company,2012,1201.75,0.0,1201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. I. duPont de Nemours and Company,2013,1133.5,0.0,1133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. I. duPont de Nemours and Company,2014,1069.5,0.0,1069.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2010,76849.308,0.0,76849.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2011,76932.63,0.0,76932.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2012,74544.204,0.0,74544.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2013,78248.148,0.0,78248.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2014,83621.664,0.0,83621.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2015,77681.856,0.0,77681.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2016,60559.808,0.0,60559.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2017,47577.286,0.0,47577.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2018,47804.438,0.0,47804.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2019,42919.266,0.0,42919.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2020,40163.286,0.0,40163.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2021,42159.434,0.0,42159.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2022,44915.572,0.0,44915.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I DuPont deNemours & Co. Inc.,2023,39430.594,0.0,39430.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E.I. DUPONT DE NEMOURS & CO INC HIGHLAND,2014,8983.356,0.0,8983.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2010,45817.25,0.0,45817.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2011,48050.0,0.0,48050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2012,47091.0,0.0,47091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2013,47931.75,0.0,47931.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2014,48791.0,0.0,48791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2015,49864.25,0.0,49864.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2016,50939.5,0.0,50939.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2017,52133.25,0.0,52133.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2018,53327.5,0.0,53327.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2019,54944.75,0.0,54944.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2020,56196.5,0.0,56196.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2021,57378.25,0.0,57378.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2022,58801.75,0.0,58801.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE COUNTY GOVERNMENT,2023,60119.75,0.0,60119.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLE MATERIALS INC,2010,3777919.978,0.0,3777919.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2011,3730826.084,0.0,3730826.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2012,4197311.015,0.0,4197311.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2013,4198075.248,0.0,4198075.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2014,4090120.682,0.0,4090120.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2015,4604578.034,0.0,4604578.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2016,4558953.744,0.0,4558953.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2017,4585242.368,0.0,4585242.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2018,4609970.128,0.0,4609970.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2019,4350915.558,0.0,4350915.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2020,4454294.724,0.0,4454294.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2021,4864776.222,0.0,4864776.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2022,4741401.546,0.0,4741401.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EAGLE MATERIALS INC,2023,4763530.67,0.0,4763530.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
"EAGLE ROCK FIELD SERVICES, LP",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"EAGLE ROCK FIELD SERVICES, LP",2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"EAGLE ROCK FIELD SERVICES, LP",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"EAGLE ROCK FIELD SERVICES, LP",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"EAGLE ROCK FIELD SERVICES, LP",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLECLAW MIDSTREAM SERVICES LLC,2015,52294.61,0.0,52294.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLECLAW MIDSTREAM SERVICES LLC,2016,482743.7548,0.0,104969.964,0.0,377773.7908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
EAGLECLAW MIDSTREAM SERVICES LLC,2017,973059.1192,0.0,208913.95,0.0,764145.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
EAGLECLAW MIDSTREAM SERVICES LLC,2018,2218896.1428,0.0,392063.098,0.0,1826833.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
EAGLECLAW MIDSTREAM SERVICES LLC,2019,3991259.888,0.0,774084.1028,0.0,3217175.7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
EAGLECLAW MIDSTREAM SERVICES LLC,2020,2764998.0276,0.0,649076.074,0.0,2115921.9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
EAGLECLAW MIDSTREAM SERVICES LLC,2021,2603727.3876,0.0,824036.7792,0.0,1779690.6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
EAGLECLAW MIDSTREAM SERVICES LLC,2022,2589680.8029,0.0,853840.3041,0.0,1735840.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
EAGLECLAW MIDSTREAM SERVICES LLC,2023,2742912.1701,0.0,1028387.7832,0.0,1697103.8124,17420.5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
EAGLERIDGE OPERATING LLC,2014,86513.782,0.0,0.0,86513.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2015,23094.1,0.0,0.0,23094.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2016,13565.4,0.0,0.0,13565.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2017,50512.3,0.0,0.0,50512.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2018,259956.986,0.0,0.0,259956.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2019,203506.044,0.0,0.0,203506.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2020,182228.436,0.0,0.0,182228.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2021,241446.986,0.0,0.0,241446.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2022,208693.07,0.0,0.0,208693.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EAGLERIDGE OPERATING LLC,2023,192564.886,0.0,0.0,192564.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EARTHRISE LEGATO LLC,2010,20146.128,0.0,20146.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
EARTHRISE LEGATO LLC,2011,38243.408,0.0,38243.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
EARTHRISE LEGATO LLC,2012,59008.132,0.0,59008.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
EARTHRISE LEGATO LLC,2013,59443.18,0.0,59443.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
EARTHRISE LEGATO LLC,2014,54736.5,0.0,54736.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
EARTHRISE LEGATO LLC,2015,32118.78,0.0,32118.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
