DISTRICTID,Year,Total Emissions,Total Direct Emissions,Total Supplier Emissions,Direct Point Emitters,Onshore Oil & Gas Prod.,Gathering & Boosting,Transmission Pipelines,LDC - Direct Emissions,SF6 from Elec. Equip.,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,Representative_Name,Representative_Last_Name,Representative_Party
5109,2022,5954835.085,5861580.185,93254.9,5670882.563,190697.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93254.9,0.0,0.0,H. Morgan Griffith,Griffith,Republican
5109,2023,5359102.396101933,5259460.696101933,99641.7,5059502.936101933,199957.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99641.7,0.0,0.0,H. Morgan Griffith,Griffith,Republican
5110,2010,756018.608,756018.608,0.0,756018.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2011,748814.4061922,748814.4061922,0.0,748814.4061922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2012,596127.1843882999,596127.1843882999,0.0,596127.1843882999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2013,855307.7463457,855307.7463457,0.0,855307.7463457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2014,811524.6467204,811524.6467204,0.0,811524.6467204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2015,1228318.0678391,1228318.0678391,0.0,1228318.0678391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2016,1053685.3983108,1053685.3983108,0.0,1053685.3983108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2017,2265990.1235713,2265990.1235713,0.0,2265990.1235713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2018,3048978.1738213003,3048978.1738213003,0.0,3048978.1738213003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2019,2402714.5592668997,2402714.5592668997,0.0,2402714.5592668997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2020,2885758.9776992,2885758.9776992,0.0,2885758.9776992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2021,2889652.8270268003,2889652.8270268003,0.0,2889652.8270268003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2022,2248389.0585568,2248389.0585568,0.0,2248389.0585568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5110,2023,2254179.1754487,2254179.1754487,0.0,2254179.1754487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhas Subramanyam,Subramanyam,Democrat
5111,2010,341846.114,341846.114,0.0,341846.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2011,423769.08,423769.08,0.0,423769.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2012,21783242.654000003,408145.054,21375097.6,408145.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21375097.6,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2013,18116002.084,446427.684,17669574.4,446427.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17669574.4,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2014,20117409.472000003,428705.872,19688703.6,428705.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19688703.6,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2015,27492611.126000002,383728.326,27108882.8,383728.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27108882.8,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2016,28274919.666,389419.566,27885500.1,389419.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27885500.1,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2017,36150703.5719861,73567.486,36077136.0859861,73567.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36077136.0859861,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2018,44836041.144,373680.044,44462361.1,373680.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44462361.1,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2019,49145107.839999996,487303.98,48657803.86,487303.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48657803.86,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2020,45355822.9961929,522759.86,44833063.1361929,522759.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44833063.1361929,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2021,51582143.369616695,368468.418,51213674.9516167,368468.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51213674.9516167,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2022,58894848.1033895,411695.298,58483152.8053895,411695.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58483152.8053895,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5111,2023,52312790.4066794,423779.772,51889010.6346794,423779.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51889010.6346794,0.0,0.0,0.0,James R. Walkinshaw,Walkinshaw,Democrat
5301,2010,4692989.95,65232.149999999994,4627757.8,65232.149999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4627757.8,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2011,5091760.638,146191.038,4945569.6,66874.738,0.0,0.0,0.0,76306.7,3009.6,0.0,0.0,0.0,0.0,4945569.6,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2012,6200308.448000001,132856.548,6067451.9,59110.187999999995,0.0,0.0,0.0,61475.4,12270.96,0.0,0.0,0.0,0.0,6067451.9,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2013,5987809.218,130990.518,5856818.7,57066.628,0.0,0.0,0.0,61069.25,12854.64,0.0,0.0,0.0,0.0,5856818.7,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2014,5811204.796,141676.396,5669528.4,60961.756,0.0,0.0,0.0,60381.6,20333.04,0.0,0.0,0.0,0.0,5669528.4,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2015,5874746.142,167877.042,5706869.1,90062.952,0.0,0.0,0.0,58609.65,19204.44,0.0,0.0,0.0,0.0,5706869.1,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2016,6102708.399999999,130436.3,5972272.1,69751.32,0.0,0.0,0.0,58710.5,1974.48,0.0,0.0,0.0,0.0,5972272.1,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2017,6831917.718,146935.818,6684981.9,86133.508,0.0,0.0,0.0,60615.35,186.96,0.0,0.0,0.0,0.0,6684981.9,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2018,6542334.171200001,144146.7712,6398187.4,72486.768,0.0,0.0,0.0,61071.25,10588.7532,0.0,0.0,0.0,0.0,6398187.4,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2019,6645789.798,128231.298,6517558.5,58413.258,0.0,0.0,0.0,61437.9,8380.14,0.0,0.0,0.0,0.0,6517558.5,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2020,6232984.64,111730.04000000001,6121254.6,45149.676,0.0,0.0,0.0,64321.796,2258.568,0.0,0.0,0.0,0.0,6121254.6,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2021,6556836.0864,131297.9864,6425538.1,55734.76,0.0,0.0,0.0,64595.446,10967.7804,0.0,0.0,0.0,0.0,6425538.1,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2022,6149790.252,143937.852,6005852.4,70157.356,0.0,0.0,0.0,66913.478,6867.018,0.0,0.0,0.0,0.0,6005852.4,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5301,2023,5918499.174000001,170286.774,5748212.4,91939.774,0.0,0.0,0.0,67478.696,10868.304,0.0,0.0,0.0,0.0,5748212.4,0.0,0.0,Suzan K. DelBene,DelBene,Democrat
5302,2010,7919762.398,7919762.398,0.0,7919762.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2011,8356102.744,8356102.744,0.0,8356102.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2012,96206598.006,8047702.806,88158895.2,8047702.806,0.0,0.0,0.0,0.0,0.0,0.0,71665925.3,0.0,16492969.899999999,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2013,105078154.10489069,8914781.216,96163372.8888907,8914781.216,0.0,0.0,0.0,0.0,0.0,0.0,78688220.6888907,0.0,17475152.200000003,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2014,108670587.52769871,8593589.828,100076997.6996987,8593589.828,0.0,0.0,0.0,0.0,0.0,0.0,81114009.9996987,0.0,18962987.700000003,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2015,104688338.801,8593144.201,96095194.6,8593144.201,0.0,0.0,0.0,0.0,0.0,0.0,77238384.1,0.0,18856810.5,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2016,116030081.3660418,9034538.504999999,106995542.8610418,9034538.504999999,0.0,0.0,0.0,0.0,0.0,0.0,83763018.3207313,0.0,23232524.540310502,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2017,108397654.8832583,8375027.776000001,100022627.1072583,8375027.776000001,0.0,0.0,0.0,0.0,0.0,0.0,78388605.4072583,0.0,21634021.7,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2018,94529803.06758,8334215.095,86195587.97258,8334215.095,0.0,0.0,0.0,0.0,0.0,0.0,78458009.4,0.0,7737578.57258,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2019,99368790.0784173,8887220.034,90481570.04441729,8887220.034,0.0,0.0,0.0,0.0,0.0,0.0,83428509.04441729,0.0,7053061.0,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2020,81060964.4820253,7906827.731000001,73154136.7510253,7906827.731000001,0.0,0.0,0.0,0.0,0.0,0.0,70165932.7510253,0.0,2988204.0,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2021,88464356.49109451,7933826.948,80530529.5430945,7933826.948,0.0,0.0,0.0,0.0,0.0,0.0,76727362.5430945,0.0,3803167.0,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2022,90546135.33430861,7720053.42,82826081.9143086,7720053.42,0.0,0.0,0.0,0.0,0.0,0.0,79307176.2623086,0.0,3518905.652,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5302,2023,91435343.30764121,9046731.088,82388612.21964121,9046731.088,0.0,0.0,0.0,0.0,0.0,0.0,78675495.6556412,0.0,3713116.564,0.0,0.0,0.0,Rick Larsen,Larsen,Democrat
5303,2010,12594272.617999999,12594272.617999999,0.0,12594272.617999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2011,7936831.3985,7936831.3985,0.0,7897831.998500001,0.0,0.0,0.0,0.0,38999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2012,6659329.4922,6659329.4922,0.0,6585927.1722,0.0,0.0,0.0,0.0,73402.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2013,10966133.011300001,10966133.011300001,0.0,10853571.691300001,0.0,0.0,0.0,0.0,112561.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2014,10968074.91199,10968074.91199,0.0,10934524.711989999,0.0,0.0,0.0,0.0,33550.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2015,8899098.814669,8899098.814669,0.0,8862541.294669,0.0,0.0,0.0,0.0,36557.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2016,8080892.483972001,8080892.483972001,0.0,8046459.923972,0.0,0.0,0.0,0.0,34432.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2017,8952584.345296001,8952584.345296001,0.0,8890128.305296,0.0,0.0,0.0,0.0,62456.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2018,9075180.864335999,9075180.864335999,0.0,9049341.624336,0.0,0.0,0.0,0.0,25839.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2019,11696389.230329,11696389.230329,0.0,11671498.470329,0.0,0.0,0.0,0.0,24890.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2020,9452090.410863,9452090.410863,0.0,9426071.050863,0.0,0.0,0.0,0.0,26019.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2021,7274148.185251,7274148.185251,0.0,7245780.356851,0.0,0.0,0.0,0.0,28367.8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2022,7517160.074751,7517160.074751,0.0,7508648.697951,0.0,0.0,0.0,0.0,8511.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5303,2023,8342049.541935,8342049.541935,0.0,8288706.023535,0.0,0.0,0.0,0.0,53343.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Gluesenkamp Perez,Perez,Democrat
5304,2010,7965221.983775,1497430.4837749999,6467791.5,1497430.4837749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6467791.5,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2011,7274669.54,1349209.8399999999,5925459.699999999,1331101.5899999999,0.0,0.0,0.0,18108.25,0.0,0.0,0.0,0.0,0.0,5925459.699999999,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2012,7561226.784624999,1546319.0846250001,6014907.7,1541607.234625,0.0,0.0,0.0,4711.85,0.0,0.0,0.0,0.0,0.0,6014907.7,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2013,8743637.928000001,1785401.028,6958236.9,1785401.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6958236.9,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2014,8252908.52,1538002.02,6714906.5,1538002.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714906.5,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2015,8482572.700000001,1689369.0,6793203.699999999,1689369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6793203.699999999,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2016,7959174.066000001,1452834.666,6506339.4,1452834.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6506339.4,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2017,8168387.674,1554610.874,6613776.8,1528383.824,0.0,0.0,0.0,26227.05,0.0,0.0,0.0,0.0,0.0,6613776.8,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2018,8312467.81,1612160.8099999998,6700307.0,1588187.76,0.0,0.0,0.0,23973.05,0.0,0.0,0.0,0.0,0.0,6700307.0,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2019,9664586.088,1947479.588,7717106.5,1924121.538,0.0,0.0,0.0,23358.05,0.0,0.0,0.0,0.0,0.0,7717106.5,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2020,9319358.534,1937252.034,7382106.5,1913687.8860000002,0.0,0.0,0.0,23564.148,0.0,0.0,0.0,0.0,0.0,7382106.5,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2021,10143770.731999999,2038961.932,8104808.8,2014543.684,0.0,0.0,0.0,24418.248,0.0,0.0,0.0,0.0,0.0,8104808.8,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2022,9665695.702,1950245.902,7715449.8,1925229.204,0.0,0.0,0.0,25016.698,0.0,0.0,0.0,0.0,0.0,7715449.8,0.0,0.0,Dan Newhouse,Newhouse,Republican
5304,2023,10751715.218,1905004.018,8846711.2,1877806.0299999998,0.0,0.0,0.0,27197.988,0.0,0.0,0.0,0.0,0.0,8846711.2,0.0,0.0,Dan Newhouse,Newhouse,Republican
5305,2010,3050348.402,642133.102,2408215.3,642133.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408215.3,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2011,3388686.828,722767.428,2665919.4,690949.878,0.0,0.0,0.0,25216.95,6600.6,0.0,0.0,0.0,0.0,2665919.4,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2012,3297680.068,754873.568,2542806.5,721599.178,0.0,0.0,0.0,25013.95,8260.44,0.0,0.0,0.0,0.0,2542806.5,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2013,3424005.364,746549.964,2677455.4,720195.7540000001,0.0,0.0,0.0,25050.05,1304.16,0.0,0.0,0.0,0.0,2677455.4,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2014,3304010.0360000003,742959.936,2561050.1,716163.226,0.0,0.0,0.0,25150.55,1646.16,0.0,0.0,0.0,0.0,2561050.1,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2015,3239770.7260000003,783004.626,2456766.1,756550.996,0.0,0.0,0.0,15347.75,11105.88,0.0,0.0,0.0,0.0,2456766.1,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2016,3451173.118,860777.4180000001,2590395.6999999997,838571.698,0.0,0.0,0.0,15470.6,6735.12,0.0,0.0,0.0,0.0,2590395.6999999997,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2017,3857109.5100000002,936095.11,2921014.4,917397.75,0.0,0.0,0.0,15614.8,3082.56,0.0,0.0,0.0,0.0,2921014.4,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2018,3677856.5812,914369.8812,2763486.7,886612.298,0.0,0.0,0.0,15761.5,11996.0832,0.0,0.0,0.0,0.0,2763486.7,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2019,4078618.5127999997,1024894.8128,3053723.7,1004085.12,0.0,0.0,0.0,15892.85,4916.8428,0.0,0.0,0.0,0.0,3053723.7,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2020,3931187.0464,1018693.8464,2912493.1999999997,1001642.5800000001,0.0,0.0,0.0,16035.8,1015.4664,0.0,0.0,0.0,0.0,2912493.1999999997,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2021,3907289.7648,1036690.8648,2870598.9000000004,1010219.658,0.0,0.0,0.0,16107.9,10363.3068,0.0,0.0,0.0,0.0,2870598.9000000004,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2022,4239668.1212,1160397.8212,3079270.3,1144174.97,0.0,0.0,0.0,16212.5,10.3512,0.0,0.0,0.0,0.0,3079270.3,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5305,2023,3982901.0076,1057040.8076,2925860.2,1039334.4160000001,0.0,0.0,0.0,16268.35,1438.0416,0.0,0.0,0.0,0.0,2925860.2,0.0,0.0,Michael Baumgartner,Baumgartner,Republican
5306,2010,1200729.6785,1200729.6785,0.0,1200729.6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2011,816984.8,816984.8,0.0,816984.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2012,6327373.308824999,715591.708825,5611781.6,715591.708825,0.0,0.0,0.0,0.0,0.0,0.0,5611781.6,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2013,6470068.868,1195208.068,5274860.8,1195208.068,0.0,0.0,0.0,0.0,0.0,0.0,5274860.8,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2014,6153068.884000001,1253059.584,4900009.3,1253059.584,0.0,0.0,0.0,0.0,0.0,0.0,4900009.3,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2015,6329396.53445,1713395.568,4616000.96645,1713395.568,0.0,0.0,0.0,0.0,0.0,0.0,4616000.96645,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2016,7450013.768,1601948.368,5848065.4,1601948.368,0.0,0.0,0.0,0.0,0.0,0.0,5848065.4,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2017,7275696.721999999,1574048.122,5701648.6,1574048.122,0.0,0.0,0.0,0.0,0.0,0.0,5701648.6,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2018,7246394.9740315,1449579.3860000002,5796815.5880315,1449579.3860000002,0.0,0.0,0.0,0.0,0.0,0.0,5796815.5880315,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2019,8123813.756410601,1841092.532,6282721.2244106,1841092.532,0.0,0.0,0.0,0.0,0.0,0.0,6282721.2244106,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2020,7553830.9626465,1487240.9239999999,6066590.0386465,1487240.9239999999,0.0,0.0,0.0,0.0,0.0,0.0,6066590.0386465,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2021,7580392.8819356,1895245.604,5685147.2779356,1895245.604,0.0,0.0,0.0,0.0,0.0,0.0,5685147.2779356,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2022,7673546.1906894995,1711127.9300000002,5962418.2606895,1711127.9300000002,0.0,0.0,0.0,0.0,0.0,0.0,5962418.2606895,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5306,2023,7821009.03906634,1844615.4683858398,5976393.5706805,1844615.4683858398,0.0,0.0,0.0,0.0,0.0,0.0,5976393.5706805,0.0,0.0,0.0,0.0,0.0,Emily Randall,Randall,Democrat
5307,2010,824288.2880000001,824288.2880000001,0.0,824288.2880000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2011,725459.118,725459.118,0.0,725103.4380000001,0.0,0.0,0.0,0.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2012,705992.618,705992.618,0.0,703853.978,0.0,0.0,0.0,0.0,2138.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2013,765784.018,765784.018,0.0,764703.298,0.0,0.0,0.0,0.0,1080.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2014,949988.192,949988.192,0.0,948326.072,0.0,0.0,0.0,0.0,1662.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2015,879629.216,879629.216,0.0,876585.416,0.0,0.0,0.0,0.0,3043.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2016,764775.7139999999,764775.7139999999,0.0,762320.9519999999,0.0,0.0,0.0,0.0,2454.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2017,818064.1036,818064.1036,0.0,816992.686,0.0,0.0,0.0,0.0,1071.4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2018,792481.2104,792481.2104,0.0,791356.418,0.0,0.0,0.0,0.0,1124.7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2019,819899.8412,819899.8412,0.0,819120.674,0.0,0.0,0.0,0.0,779.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2020,725485.0588,725485.0588,0.0,725432.938,0.0,0.0,0.0,0.0,52.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2021,728123.23,728123.23,0.0,725675.308,0.0,0.0,0.0,0.0,2447.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2022,668911.7644,668911.7644,0.0,667530.7000000001,0.0,0.0,0.0,0.0,1381.0644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5307,2023,700504.436,700504.436,0.0,699642.0260000001,0.0,0.0,0.0,0.0,862.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pramila Jayapal,Jayapal,Democrat
5308,2010,432297.512,391331.512,40966.0,391331.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40966.0,0.0,0.0,Kim Schrier ,Schrier ,Democrat
5308,2011,525944.826,483552.12600000005,42392.7,483552.12600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42392.7,0.0,0.0,Kim Schrier ,Schrier ,Democrat
5308,2012,390161.582,326389.582,63772.0,326389.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63772.0,0.0,0.0,Kim Schrier ,Schrier ,Democrat
5308,2013,368556.49799999996,327971.49799999996,40585.0,327971.49799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40585.0,0.0,0.0,Kim Schrier ,Schrier ,Democrat
5308,2014,430654.774,391521.174,39133.6,391521.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39133.6,0.0,0.0,Kim Schrier ,Schrier ,Democrat
