Direct Point Emitters,Facility Id,Facility Name,GHG Quantity Associated with CO2 Supply ,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Produced,Gathering & Boosting,LDC - Direct Emissions,Onshore Oil & Gas Prod.,SF6 from Elec. Equip.,Transmission Pipelines,Year,Parent Company,Parent Ownership %,Total Direct Emissions,Total Supplier Emissions
7527.43,1000227,Coastal Carolina Clean Power LLC,,,,,,,,,,,,,2010,"Coastal Carolina Clean Power, LLC",100.0,7527.43,0.0
137789.34,1000228,International Paper - New Bern Mill,,,,,,,,,,,,,2010,Weyerhaeuser NR Company,100.0,137789.34,0.0
190673.79,1000229,Domtar Paper Company LLC - Plymouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2010,"Domtar Paper Company, LLC",100.0,190673.79,0.0
1061016.71,1000230,Blue Ridge Paper Products Inc.,,,,,,,,,,,,,2010,Reynolds Group Holdings Inc.,100.0,1061016.71,0.0
821975.368,1000231,"Edgecombe Genco, LLC",,,,,,,,,,,,,2010,Calypso Energy Holdings LLC,100.0,821975.368,0.0
4557425.786,1000232,Eastman Chemical Company,,,,,,,,,,,,,2010,Eastman Chemical Company,100.0,4557425.786,0.0
3642177.682,1000233,US Steel (Edgar Thomson),,,,,,,,,,,,,2010,United States Steel Corporation,100.0,3642177.682,0.0
296600.314,1000234,The University of NC Chapel Hill,,,,,,,,,,,,,2010,The University of North Carolina at Chapel Hill,100.0,296600.314,0.0
134416.188,1000235,Shenango Incorporated,,,,,,,,,,,,,2010,DTE Energy Services,100.0,134416.188,0.0
244839.892,1000236,Portside Energy,,,,,,,,,,,,,2010,"Primary Energy Recycling Holdings, LLC; CPI Power (US) GP",85.7; 14.3,244839.892,0.0
64047.96,1000237,Sundance Power Plant,,,,,,,,,,,,,2010,Pinnacle West Capital Corporation,100.0,64047.96,0.0
316190.63,1000240,"SP Fiber Technologies Southeast, LLC",,,,,,,,,,,,,2010,SP Newsprint Holding LLC,100.0,316190.63,0.0
160894.104,1000241,Kyrene Generating Station,,,,,,,,,,,,,2010,Salt River Project,100.0,160894.104,0.0
26.304,1000242,U.S. Lime Compressor,,,,,,,,,,,,,2010,"EOG Resources, Inc.",100.0,26.304,0.0
896563.49,1000243,LAFARGE MIDWEST INC JOPPA PLANT,,,,,,,,,,,,,2010,"Lafarge North America, Inc.",100.0,896563.49,0.0
24091.66,1000244,Bennett Mountain Power Project,,,,,,,,,,,,,2010,IDACORP,100.0,24091.66,0.0
93541.948,1000245,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",,,,,,,,,,,,,2010,Veresen Inc.; Enbridge (U.S.) Inc.,50.0; 50.0,93541.948,0.0
21638.62,1000246,Frank M Tait Station,,,,,,,,,,,,,2010,Dayton Power and Light Company,100.0,21638.62,0.0
379905.632,1000247,SIGNAL MOUNTAIN CEMENT CO,,,,,,,,,,,,,2010,"RC Lonestar, Inc. dba Buzzi Unicem USA",100.0,379905.632,0.0
52636.75,1000248,"Otsego Paper, Inc.",,,,,,,,,,,,,2010,USG Corporation,100.0,52636.75,0.0
78805.75,1000249,West Campus Cogeneration Facility,,,,,,,,,,,,,2010,Madison Gas and Electric Co.,100.0,78805.75,0.0
821669.048,1000250,Santan,,,,,,,,,,,,,2010,Salt River Project,100.0,821669.048,0.0
728491.98,1000251,Grant Town Power Plant,,,,,,,,,,,,,2010,American Bituminous Power Partners,100.0,728491.98,0.0
700687.454,1000252,Cogentrix-Hopewell,,,,,,,,,,,,,2010,James River Cogeneration Company,100.0,700687.454,0.0
575319.38,1000253,Morgantown Energy Facility,,,,,,,,,,,,,2010,"EIF Morgantown Holdings, LLC; RCM Morgantown Power, LTD; Calypso Energy Holdings LLC",50.0; 35.0; 15.0,575319.38,0.0
791272.27,1000254,Axiall Corporation - Natrium Plant,,,,,,,,,,,,,2010,"PPG Industries, Inc.",100.0,791272.27,0.0
1959609.24,1000255,"Optim Energy Altura Cogen, LLC",,,,,,,,,,,,,2010,"Optim Energy, LLC",100.0,1959609.24,0.0
1531583.708,1000256,"WestRock Virginia, Covington",,,,,,,,,,,,,2010,MeadWestvaco Corporation,100.0,1531583.708,0.0
526899.684,1000257,Mecklenburg Power Station,,,,,,,,,,,,,2010,DOMINION RESOURCES INC,100.0,526899.684,0.0
166478.61,1000258,International Paper-Franklin Mill,,,,,,,,,,,,,2010,International Paper,100.0,166478.61,0.0
792188.032,1000259,Birchwood Power Facility,,,,,,,,,,,,,2010,"GE Energy Financial Services; J-Power Development Co, LTD.",50.0; 50.0,792188.032,0.0
212690.698,1000260,ArcelorMittal Weirton LLC,,,,,,,,,,,,,2010,ArcelorMittal USA LLC,100.0,212690.698,0.0
920153.798,1000261,Ingredion Incorporated Argo Plant,,,,,,,,,,,,,2010,Corn Products International,100.0,920153.798,0.0
321345.34,1000262,"WestRock Coated Board, LLC",,,,,,,,,,,,,2010,MeadWestvaco Corporation,100.0,321345.34,0.0
302480.818,1000263,Gordonsville Power Station,,,,,,,,,,,,,2010,DOMINION RESOURCES INC,100.0,302480.818,0.0
50851.412,1000264,Goose Creek Power Plant,,,,,,,,,,,,,2010,Ameren,100.0,50851.412,0.0
855508.88,1000265,"Dynegy Energy Fayette, II LLC",,,,,,,,,,,,,2010,Duke Energy Corporation,100.0,855508.88,0.0
3761.836,1000266,Binghamton Cogen Plant,,,,,,,,,,,,,2010,"Standard Binghamton, LLC",100.0,3761.836,0.0
78258.1,1000267,Edgewood Energy,,,,,,,,,,,,,2010,Edgewood Energy LLC,100.0,78258.1,0.0
23236.242,1000268,Shoreham Energy,,,,,,,,,,,,,2010,Shoreham Energy LLC,100.0,23236.242,0.0
1734469.546,1000269,Marcus Hook Energy Center - MH750,,,,,,,,,,,,,2010,NextEra Energy Resources,100.0,1734469.546,0.0
47201.676,1000270,Valencia Power Plant,,,,,,,,,,,,,2010,Southwest Generation Operating Company,100.0,47201.676,0.0
1185417.356,1000271,Rocky Mountain Energy Center,,,,,,,,,,,,,2010,"Xcel Energy, Inc.",100.0,1185417.356,0.0
142316.434,1000272,UCC South Charleston Plant,,,,,,,,,,,,,2010,The Dow Chemical Company,100.0,142316.434,0.0
201816.77,1000273,"GP Big Island, LLC",,,,,,,,,,,,,2010,"Koch Industries, Inc.",100.0,201816.77,0.0
4493621.128,1000274,AK Steel Corporation - Middletown,,,,,,,,,,,,,2010,AK Steel Corporation,100.0,4493621.128,0.0
448099.212,1000275,Bayer Cropscience Institute Plant,,,,,,,,,,,,,2010,Bayer Corporation,100.0,448099.212,0.0
208677.022,1000276,INVISTA S.a.r.l. Camden Plant,,,,,,,,,,,,,2010,"Koch Industries, Inc. ",100.0,208677.022,0.0
1661045.766,1000277,Jasper County Generating Facility,,,,,,,,,,,,,2010,SCANA Corporation,100.0,1661045.766,0.0
806172.58693,1000278,Walter M. Higgins III Generating Station,,,,,,,,,,,,,2010,NV Energy,100.0,806172.58693,0.0
7027.124,1000279,Feather River Energy Center,,,,,,,,,,,,,2010,Calpine Corporation,100.0,7027.124,0.0
4396.384,1000280,Wolfskill Energy Center,,,,,,,,,,,,,2010,Calpine Corporation,100.0,4396.384,0.0
610810.946,1000281,"AES Deepwater, Inc.",,,,,,,,,,,,,2010,AES Corporation,100.0,610810.946,0.0
193082.58,1000282,"DTE Calvert City, LLC",,,,,,,,,,,,,2010,DTE Energy Services,100.0,193082.58,0.0
9496.864,1000283,Henrietta Peaker Plant,,,,,,,,,,,,,2010,"GWF Energy, LLC",100.0,9496.864,0.0
35651.768,1000284,Beatrice,,,,,,,,,,,,,2010,Nebraska Public Power District,100.0,35651.768,0.0
22609.212,1000285,Benson Power Biomass Plant,,,,,,,,,,,,,2010,Contour Global,100.0,22609.212,0.0
81303.92,1000286,Naval Station - Great Lakes,,,,,,,,,,,,,2010,U.S. Government,,81303.92,0.0
39069.5,1000287,BLACK HAWK COUNTY SANITARY LANDFILL,,,,,,,,,,,,,2010,Black Hawk County Landfill,100.0,39069.5,0.0
31313.628,1000288,Freeport Power Plant No. 2,,,,,,,,,,,,,2010,Freeport Electric; Village of Freeport,100.0; 100.0,31313.628,0.0
203844.132,1000289,California Resources Production Corporation – Lost Hills,,,,,,,,,,,,,2010,Occidental Petroleum Corporation ,100.0,203844.132,0.0
324442.776,1000290,Lehigh Northeast Cement Company,,,,,,,,,,,,,2010,Lehigh Cement LLC New York and Delaware,100.0,324442.776,0.0
73115.25,1000291,WESTMORELAND SANITARY LDFL,,,,,,,,,,,,,2010,"Westmoreland Waste, LLC",100.0,73115.25,0.0
,1000292,Greater Dickson Gas Authority,0.0,0.0,0.0,194601.9,0.0,0.0,0.0,,,,,,2010,Greater Dickson Gas Authority,100.0,0.0,194601.9
339812.55,1000293,COVANTA ENERGY,,,,,,,,,,,,,2010,Covanta Holding Corporation,100.0,339812.55,0.0
483223.77,1000294,"Virginia Renewable Power - Portsmouth, LLC",,,,,,,,,,,,,2010,Cogentrix Virginia Leasing Corporation,100.0,483223.77,0.0
2039444.08,1000295,"Spruance Genco, LLC",,,,,,,,,,,,,2010,Calypso Energy Holding LLC,100.0,2039444.08,0.0
106560.696,1000296,DuPont Old Hickory,,,,,,,,,,,,,2010,E. I. duPont de Nemours and Company,100.0,106560.696,0.0
64451.96,1000298,Sylvarena Generating Plant,,,,,,,,,,,,,2010,South Mississippi Electric Power Association,100.0,64451.96,0.0
16763.988,1000300,"Gilroy Energy Center, LLC",,,,,,,,,,,,,2010,Calpine Corporation,100.0,16763.988,0.0
324750.596,1000301,Frederickson Power LP,,,,,,,,,,,,,2010,Atlantic Power,100.0,324750.596,0.0
93838.76,1000302,Gravel Neck Combustion Turbine,,,,,,,,,,,,,2010,DOMINION RESOURCES INC,100.0,93838.76,0.0
133397.226,1000303,Darbytown Combustion Turbine,,,,,,,,,,,,,2010,DOMINION RESOURCES INC,100.0,133397.226,0.0
71135.1,1000304,CARGILL CORN MILLING-WAHPETON FACILITY,,,,,,,,,,,,,2010,Cargill Incorporated,100.0,71135.1,0.0
457628.822,1000305,Resolute Forest Product - Coosa Pines Operation,,,,,,,,,,,,,2010,"AbiBow U. S., Inc.",100.0,457628.822,0.0
69133.182,1000306,The Johns Hopkins Hospital,,,,,,,,,,,,,2010,The Johns Hopkins Hospital,100.0,69133.182,0.0
318379.618,1000307,Holcim US Inc,,,,,,,,,,,,,2010,Holcim (US) Inc.,100.0,318379.618,0.0
194887.228,1000310,Donald Von Raesfeld,,,,,,,,,,,,,2010,City of Santa Clara,100.0,194887.228,0.0
267189.988,1000311,Resolute Forest Products Calhoun Operation,,,,,,,,,,,,,2010,AbiBow US Inc,100.0,267189.988,0.0
123769.88,1000312,Elizabeth River Combustion Turbine Sta,,,,,,,,,,,,,2010,DOMINION RESOURCES INC,100.0,123769.88,0.0
1854.044,1000314,"Wellhead Power Gates, LLC",,,,,,,,,,,,,2010,"Wellhead Power Gates, LLC",100.0,1854.044,0.0
222065.028,1000317,Emery Station,,,,,,,,,,,,,2010,Alliant Energy Corporation,100.0,222065.028,0.0
629215.91,1000318,Hopewell Cogeneration Facility,,,,,,,,,,,,,2010,IPR-GDF Suez Energy North America,100.0,629215.91,0.0
246160.0,1000319,"WestRock CP, LLC - Florence Mill",,,,,,,,,,,,,2010,Rock-Tenn Company,100.0,246160.0,0.0
1040808.584,1000320,Westmoreland Partners Roanoke Valley I,,,,,,,,,,,,,2010,Westmoreland Coal Company,100.0,1040808.584,0.0
4640.932,1000321,Riverview Energy Center,,,,,,,,,,,,,2010,Calpine Corporation,100.0,4640.932,0.0
27731.2,1000322,"Hawkeye Energy Greenport, LLC",,,,,,,,,,,,,2010,Hawkeye Energy Greenport,100.0,27731.2,0.0
1404544.344,1000323,Cosumnes Power Plant,,,,,,,,,,,,,2010,Sacramento Municipal Utility District Financing Authority,100.0,1404544.344,0.0
93265.182,1000324,Marlboro Paper Mill,,,,,,,,,,,,,2010,Domtar Corporation,100.0,93265.182,0.0
329399.74,1000325,"Indorama Ventures, Xylenes and PTA, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2010,BP America Inc.,100.0,329399.74,0.0
29829.88,1000328,"Portales Dairy Products, LLC",,,,,,,,,,,,,2010,"DairiConcepts, LLC",100.0,29829.88,0.0
95028.0,1000329,CARDINAL GLASS PLT,,,,,,,,,,,,,2010,Cardinal FG,100.0,95028.0,0.0
66465.236,1000330,"BD LAPLACE, LLC",,,,,,,,,,,,,2010,ArcelorMittal Holdings LLC,100.0,66465.236,0.0
16808.75,1000331,BEULAH SANITARY LANDFILL,,,,,,,,,,,,,2010,Council of Dorchester County,100.0,16808.75,0.0
1542.144,1000333,Hancock Peakers,,,,,,,,,,,,,2010,DTE Energy,100.0,1542.144,0.0
710250.92,1000334,Tate & Lyle,,,,,,,,,,,,,2010,"Tate & Lyle Ingredients America, LLC",100.0,710250.92,0.0
,1000335,Marshall County Gas District,0.0,0.0,0.0,155895.9,0.0,0.0,0.0,,,,,,2010,Marshall county Gas district,100.0,0.0,155895.9
33217.524,1000336,Koppers Inc. Stickney Plant,,,,,,,,,,,,,2010,Koppers Inc.,100.0,33217.524,0.0
55866.936,1000338,"TORAY PLASTICS (AMERICA), INC.",,,,,,,,,,,,,2010,"Toray Holding (USA), Inc",100.0,55866.936,0.0
8925.75,1000339,CITY OF SANTA CRUZ SANITARY LANDFILL,,,,,,,,,,,,,2010,City of Santa Cruz,100.0,8925.75,0.0
8195990.612,1000340,Joppa Steam,,,,,,,,,,,,,2010,Ameren Energy Generating Company,80.0,8195990.612,0.0
428958.74,1000341,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,,,,,,,,,,,,,2010,Air Products and Chemicals Inc.,100.0,428958.74,0.0
285388.91,1000342,EQUISTAR CHEMICALS LP,,,,,,,,,,,,,2010,Lyondellbasell,100.0,285388.91,0.0
1706907.982,1000343,Lemont Refinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2010,PDV Holding Inc.,100.0,1706907.982,0.0
119369.5,1000344,GREEN PLAINS CENTRAL CITY LLC,,,,,,,,,,,,,2010,Green Plains Renewable Energy Inc,100.0,119369.5,0.0
198407.086,1000345,"Foley Cellulose, LLC",,,,,,,,,,,,,2010,"Buckeye Technologies, Inc.",100.0,198407.086,0.0
1286637.32,1000346,Bayou Cogeneration Plant,,,,,,,,,,,,,2010,Air Liquide Large Industries US LP,100.0,1286637.32,0.0
2082169.74,1000347,Midland Cogeneration Venture,,,,,,,,,,,,,2010,Midland Cogeneration Venture,100.0,2082169.74,0.0
165837.698,1000348,Resolute FP US Inc. - Catawba Operations,,,,,,,,,,,,,2010,ABIBOW US INC - Catawba Operations,100.0,165837.698,0.0
104135.5,1000349,OSCEOLA LANDFILL,,,,,,,,,,,,,2010,Seminole County Board of County Commissioners,100.0,104135.5,0.0
,1000350,Great Plains Natural Gas Company - MN,0.0,0.0,0.0,393345.6,0.0,0.0,0.0,,,,,,2010,"MDU Resources Group, Inc.",100.0,0.0,393345.6
29461.17,1000351,"MW/MB, LLC",,,,,,,,,,,,,2010,MW/MB LLC,100.0,29461.17,0.0
388769.722,1000353,Sonoco Products Co.,,,,,,,,,,,,,2010,Sonoco Products Company,100.0,388769.722,0.0
3094.288,1000354,SKYWATER TECHNOLOGY FOUNDRY INC,,,,,,,,,,,,,2010,Cypress Semiconductor Corporation,100.0,3094.288,0.0
52519.74,1000356,BASF Corporation,,,,,,,,,,,,,2010,BASF CORPORATION,100.0,52519.74,0.0
27424.632,1000357,CARGILL MEAT SOLUTIONS CORPORATION,,,,,,,,,,,,,2010,"Cargill, Inc.",100.0,27424.632,0.0
26572.3,1000360,SANIMAX USA LLC,,,,,,,,,,,,,2010,Sanimax USA Inc.,100.0,26572.3,0.0
5.826,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,,,,,,,,,,,,,2010,Foster Wheeler Power Systems,99.0,5.826,0.0
25032.506,1000363,"GOODRICH SPOKANE LANDING SYSTEMS, CARBON PRODUCTS",,,,,,,,,,,,,2010,Goodrich Corporation,100.0,25032.506,0.0
2635031.66,1000364,Greene County,,,,,,,,,,,,,2010,Southern Company,100.0,2635031.66,0.0
2977.25,1000366,MEAD VALLEY DISPOSAL SITE LANDFILL,,,,,,,,,,,,,2010,,,2977.25,0.0
1631.75,1000367,DOUBLE BUTTE DISPOSAL SITE LANDFILL,,,,,,,,,,,,,2010,,,1631.75,0.0
16293.5,1000368,RIV CO WASTE MGMT (EDOM HILL),,,,,,,,,,,,,2010,,,16293.5,0.0
1237.25,1000369,CORONA DISPOSAL SITE,,,,,,,,,,,,,2010,,,1237.25,0.0
106450.0,1000370,CITY OF GARLAND CASTLE DRIVE LANDFILL,,,,,,,,,,,,,2010,City of Garland,100.0,106450.0,0.0
35052.75,1000372,CITY OF DENTON LANDFILL,,,,,,,,,,,,,2010,City of Denton,100.0,35052.75,0.0
115843.47,1000373,"Ocean Peaking Power, LP",,,,,,,,,,,,,2010,North American Energy Alliance,100.0,115843.47,0.0
12202.5,1000374,MASON CO KY FISCAL COURT,,,,,,,,,,,,,2010,Mason County Fiscal Court,100.0,12202.5,0.0
11105894.704,1000375,Welsh Power Plant,,,,,,,,,,,,,2010,American Electric Power,100.0,11105894.704,0.0
186738.51,1000376,ADM QUINCY,,,,,,,,,,,,,2010,Archer Daniels Midland,100.0,186738.51,0.0
498945.066,1000377,International Paper-Courtland Mill,,,,,,,,,,,,,2010,International Paper,100.0,498945.066,0.0
26573.7,1000378,Abbott Laboratories,,,,,,,,,,,,,2010,Abbott Laboratories,100.0,26573.7,0.0
382715.008,1000379,MISSISSIPPI LIME CO - HURON PLANT,,,,,,,,,,,,,2010,Drummond Dolomite; Grand River Asphalt,50.0; 50.0,382715.008,0.0
46576.524,1000380,GM TECHNICAL CENTER,,,,,,,,,,,,,2010,General Motors LLC,100.0,46576.524,0.0
38027.0,1000382,WINNESHIEK COUNTY SANITARY LANDFILL,,,,,,,,,,,,,2010,Winneshiek County Sanitary Landfill,100.0,38027.0,0.0
35793.65,1000383,BIOGEN INC,,,,,,,,,,,,,2010,"Biogen Idec, Inc",100.0,35793.65,0.0
37515.908,1000387,PURSUE ENERGY CORPORATION THOMASVILLE GAS PLANT,,,,,,,,,,,,,2010,PURSUE ENERGY CORP.,100.0,37515.908,0.0
,1000388,Middleborough Gas & Electric Department,0.0,0.0,0.0,40980.0,0.0,0.0,0.0,,,,,,2010,Middleborough Gas and Electric Department,100.0,0.0,40980.0
58916.03,1000390,Old Ocean Gas Plant,,,,,,,,,,,,,2010,"Arrowhead Pipeline, L.P.",100.0,58916.03,0.0
1398.03,1000391,NEW HANOVER COUNTY WASTEC,,,,,,,,,,,,,2010,New Hanover County,100.0,1398.03,0.0
30150.13,1000392,Durafiber Technologies,,,,,,,,,,,,,2010,Performance Fibers Operations Inc,100.0,30150.13,0.0
93739.538,1000394,CHAPARRAL STEEL,,,,,,,,,,,,,2010,Gerdau,100.0,93739.538,0.0
136933.444,1000395,J Robert Massengale Generating Station,,,,,,,,,,,,,2010,City of Lubbock Texas,100.0,136933.444,0.0
158144.34,1000396,The Ohio State University,,,,,,,,,,,,,2010,State of Ohio,100.0,158144.34,0.0
30518.1,1000397,HENRY COUNTY LANDFILL,,,,,,,,,,,,,2010,"Henry County, Board of Commissioners",100.0,30518.1,0.0
231704.492,1000398,Hog Bayou Energy Center,,,,,,,,,,,,,2010,Calpine Corporation,100.0,231704.492,0.0
34994.18,1000399,UNION ELEC HARMON CREEK PLT,,,,,,,,,,,,,2010,Ampco - Pittsburgh Securities V Corporation,100.0,34994.18,0.0
405612.85,1000401,Tate & Lyle-Loudon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2010,"Tate & Lyle Ingredients America, LLC",100.0,405612.85,0.0
193544.532,1000402,University of Florida Cogeneration Plant,,,,,,,,,,,,,2010,"Progress Energy, Inc.",100.0,193544.532,0.0
27658.496,1000403,ROTAN GYPSUM PLANT,,,,,,,,,,,,,2010,"New NGC, Inc.",100.0,27658.496,0.0
1072480.0,1000404,Silverhawk,,,,,,,,,,,,,2010,NV Energy; Southern Nevada Water Authority,75.0; 25.0,1072480.0,0.0
45774.828,1000405,WESTERN PLAINS ENERGY LLC,,,,,,,,,,,,,2010,,,45774.828,0.0
381164.66,1000407,Cargill Corn Milling,,,,,,,,,,,,,2010,Cargill Incorporated,100.0,381164.66,0.0
253938.04,1000408,University of Michigan,,,,,,,,,,,,,2010,The University of Michigan,100.0,253938.04,0.0
133324.448,1000409,"Graphic Packaging International, Inc.",,,,,,,,,,,,,2010,"Graphic Packagine International, Inc.",100.0,133324.448,0.0
1212353.408,1000410,Palomar Energy Center,,,,,,,,,,,,,2010,Sempra Energy,100.0,1212353.408,0.0
1359076.468,1000411,Lima Refinery,,,,,,,,,,,,,2010,Lima Refining Company,100.0,1359076.468,0.0
61685.874,1000412,Rosemary Power Station,,,,,,,,,,,,,2010,DOMINION RESOURCES INC,100.0,61685.874,0.0
509374.406,1000413,"PACIFIC ETHANOL PEKIN, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2010,"Aventine Renewable Energy, Inc.",100.0,509374.406,0.0
1994.792,1000414,Exira Station,,,,,,,,,,,,,2010,Western Minnesota Municipal Power Agency-Exira Station,100.0,1994.792,0.0
261555.89,1000415,"Noble Americas South Bend Ethanol, LLC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2010,New Energy Corp.,100.0,261555.89,0.0
9030928.074,1000418,US Steel Corp - Gary Works,,,,,,,,,,,,,2010,United States Steel Corporation,100.0,9030928.074,0.0
83190.292,1000419,C. R. Wing Cogeneration Plant,,,,,,,,,,,,,2010,TransAlta Corporation; BERKSHIRE HATHAWAY; Walter Scott Jr.; Greg Abel,50.0; 44.93; 4.67; 0.4,83190.292,0.0
38166.408,1000420,Equus Power I,,,,,,,,,,,,,2010,"Equus Power 1, LP",100.0,38166.408,0.0
211998.962,1000421,Fox Energy Center,,,,,,,,,,,,,2010,General Electric Company,100.0,211998.962,0.0
156527.772,1000422,Carson Cogeneration Company,,,,,,,,,,,,,2010,Carson Cogeneration Company,100.0,156527.772,0.0
16539.088,1000423,Agua Mansa Power,,,,,,,,,,,,,2010,City of Colton,100.0,16539.088,0.0
75008.806,1000424,Blue Lake Generating Plant,,,,,,,,,,,,,2010,"Xcel Energy, Inc.",100.0,75008.806,0.0
57861.25,1000425,MERCER COUNTY LANDFILL,,,,,,,,,,,,,2010,,,57861.25,0.0
707532.794,1000426,KapStone Charleston Kraft LLC,,,,,,,,,,,,,2010,KapStone Paper,100.0,707532.794,0.0
54587.544,1000427,PAPERWORKS INDUSTRIES INC,,,,,,,,,,,,,2010,"PaperWorks Industries, Inc.",100.0,54587.544,0.0
33375.95,1000428,WestRock Northwest LLC - Newberg Mill,,,,,,,,,,,,,2010,SP Newsprint Co. LLC,100.0,33375.95,0.0
57307.15,1000429,Pennsauken Sanitary Landfill,,,,,,,,,,,,,2010,Pollution Control Financing Authority of Camden County,100.0,57307.15,0.0
118001.437,1000431,El Segundo,,,,,,,,,,,,,2010,NRG Energy Inc.,100.0,118001.437,0.0
1404566.292,1000432,Independence,,,,,,,,,,,,,2010,Dynegy Inc.,100.0,1404566.292,0.0
13546.0,1000433,Island Street Peaking Plant,,,,,,,,,,,,,2010,WPPI Energy,100.0,13546.0,0.0
115036.14,1000434,International Paper - Vicksburg Mill,,,,,,,,,,,,,2010,International Paper,100.0,115036.14,0.0
928486.364,1000436,Currant Creek Power Project,,,,,,,,,,,,,2010,Berkshire Hathaway Inc.,100.0,928486.364,0.0
215538.892,1000437,Mankato Energy Center,,,,,,,,,,,,,2010,Calpine Corporation,100.0,215538.892,0.0
14512.396,1000438,Ripon Generation Station,,,,,,,,,,,,,2010,Modesto Irrigation District,100.0,14512.396,0.0
179959.384,1000444,Nebo Power Station,,,,,,,,,,,,,2010,Utah Associated Municipal Power Systems,100.0,179959.384,0.0
17987.784,1000445,Sheboygan Falls Energy Facility,,,,,,,,,,,,,2010,Alliant Energy Corporation,100.0,17987.784,0.0
1331200.652,1000446,TS Power Plant,,,,,,,,,,,,,2010,Newmont Mining Corporation,100.0,1331200.652,0.0
48864.72,1000447,Miramar Energy Facility,,,,,,,,,,,,,2010,Sempra Energy,100.0,48864.72,0.0
1257.02,1000448,Dayton Avenue Substation,,,,,,,,,,,,,2010,"City of Ames, IA",100.0,1257.02,0.0
41178.496,1000449,South Harper Peaking Facility,,,,,,,,,,,,,2010,Great Plains Energy Incorporated,100.0,41178.496,0.0
796374.246,1000450,Caithness Long Island Energy Center,,,,,,,,,,,,,2010,Caithness Long Island LLC,100.0,796374.246,0.0
19919.276,1000451,Groton Generating Station,,,,,,,,,,,,,2010,Basin Electric Power Cooperative,100.0,19919.276,0.0
116495.61,1000452,BP Amoco Chemical Company CR Plant,,,,,,,,,,,,,2010,BP America Inc.,100.0,116495.61,0.0
100248.976,1000453,"Calpine Gilroy Cogen, LP",,,,,,,,,,,,,2010,Calpine Corporation,100.0,100248.976,0.0
878294.148,1000454,Lake Side Power Plant,,,,,,,,,,,,,2010,Berkshire Hathaway Inc.,100.0,878294.148,0.0
1024223.804,1000455,Port Westward,,,,,,,,,,,,,2010,Portland General Electric,100.0,1024223.804,0.0
87791.324,1000456,Pinelawn Power,,,,,,,,,,,,,2010,Pinelawn Power LLC,100.0,87791.324,0.0
629786.916,1000457,Magnolia,,,,,,,,,,,,,2010,"City of Burbank, California",100.0,629786.916,0.0
18430.48,1000458,"Malaga Power, LLC",,,,,,,,,,,,,2010,Kings River Conservation District,100.0,18430.48,0.0
141234.432,1000459,NCEMC Anson Plant,,,,,,,,,,,,,2010,North Carolina Electric Membership Corporation,100.0,141234.432,0.0
2951954.76,1000460,McIntosh Combined Cycle Facility,,,,,,,,,,,,,2010,Southern Company,100.0,2951954.76,0.0
204159.042,1000461,Riverbay Corp. - Co-Op City,,,,,,,,,,,,,2010,Riverbay Co-Op City,100.0,204159.042,0.0
112674.28,1000462,NCEMC Hamlet Plant,,,,,,,,,,,,,2010,North Carolina Electric Membership Corporation,100.0,112674.28,0.0
